,road,id,model_type,name,lat,lon,length,condition,bridge_length
1666,N104,1001666,link,,22.8653333,91.0970274,121.99999999999989,,
1667,N104,1001667,bridge,,22.8633333,91.0968608,259.999999999998,A,1.9
1668,N104,1001668,bridge,,22.861,91.0962497,270.0000000000031,A,1.9
1669,N104,1001669,link,,22.8600278,91.0961108,101.99999999999676,,
1670,N104,1001670,bridge,,22.857,91.0963886,1103.0000000000016,A,1.9
1671,N104,1001671,link,,22.853063737297298,91.09663873837836,244.99999999999744,,
1672,N104,1001672,link,,22.8421386,91.097333,679.9999999999998,,
1673,N104,1001673,bridge,,22.8414441,91.0982219,120.00000000000455,B,2.0
1674,N104,1001674,link,,22.8413886,91.0983608,85.99999999999852,,
1675,N104,1001675,bridge,,22.8345274,91.1004722,774.0000000000009,A,1.9
1676,N104,1001676,link,,22.8328049,91.1005278,219.99999999999886,,
1677,N104,1001677,bridge,,22.8324993,91.1005833,12.000000000000455,A,1.9
1678,N104,1001678,bridge,,22.8278327,91.10125,521.9999999999984,A,1.9
1679,N104,1001679,link,,22.8268086559322,91.10134555254236,115.99999999999966,,
1680,N104,1001680,sourcesink,SoSi3,22.8257493,91.1014444,120.00000000000455,,
1681,N105,1000028,intersection,,23.6904163,90.5466108,,,
1682,N105,1001682,link,,23.6984163,90.5510556,1000.0,,
1683,N105,1001683,bridge,,23.6993052,90.5515278,120.00000000000011,A,6.25
1684,N105,1001684,link,,23.7055278,90.5576944,933.9999999999998,,
1685,N105,1001685,bridge,,23.7072222,90.5596389,282.0,A,6.1
1686,N105,1001686,link,,23.7118889,90.5651111,773.0000000000001,,
1687,N105,1001687,bridge,,23.7161944,90.5700827,696.0000000000002,A,6.0
1688,N105,1001688,link,,23.7179993,90.5722216,300.0000000000003,,
1689,N105,1001689,link,,23.7206104,90.5753604,429.9999999999997,,
1690,N105,1001690,link,,23.7242216,90.5794716,593.0,,
1691,N105,1001691,bridge,,23.7277216,90.5834441,564.0,A,6.25
1692,N105,1001692,link,,23.7303882,90.5865552,435.99999999999994,,
1693,N105,1001693,bridge,,23.7310549,90.5872774,100.99999999999997,A,6.0
1694,N105,1001694,link,,23.7314716,90.5877774,80.00000000000007,,
1695,N105,1001695,bridge,,23.7357219,90.5871941,471.99999999999955,A,6.25
1696,N105,1001696,link,,23.7388052,90.5868052,347.0000000000004,,
1697,N105,1001697,link,,23.7396663,90.5867219,94.99999999999974,,
1698,N105,1001698,bridge,,23.7445552,90.5856108,565.9999999999999,A,6.25
1699,N105,1001699,link,,23.7448608,90.5854163,42.0000000000007,,
1700,N105,1001700,link,,23.747333,90.584083,312.0000000000003,,
1701,N105,1001701,link,,23.7538611,90.5805827,1021.9999999999984,,
1702,N105,1001702,bridge,,23.7561111,90.5792493,125.0,A,6.25
1703,N105,1001703,bridge,,23.7595833,90.5774438,417.0000000000016,A,6.25
1704,N105,1001704,link,,23.7597778,90.5773049,28.999999999999915,,
1705,N105,1001705,link,,23.7633611,90.5751938,436.9999999999994,,
1706,N105,1001706,bridge,,23.7658611,90.5738604,266.99999999999943,A,6.25
1707,N105,1001707,bridge,,23.7692216,90.5719993,485.0000000000012,A,6.25
1708,N105,1001708,link,,23.7695271,90.5718604,30.999999999998806,,
1709,N105,1001709,link,,23.7717216,90.5714716,256.99999999999966,,
1710,N105,1001710,link,,23.7805549,90.5700549,1044.0000000000005,,
1711,N105,1001711,link,,23.7851941,90.5688049,546.0000000000011,,
1712,N105,1001712,link,,23.7892219,90.5688049,474.99999999999966,,
1713,N105,1001713,link,,23.7986941,90.5687216,1000.0,,
1714,N105,1001714,link,,23.8061667,90.5698049,1000.0,,
1715,N105,1001715,link,,23.8141389,90.5669993,999.9999999999982,,
1716,N105,1001716,link,,23.8227216,90.5647222,1000.0,,
1717,N105,1001717,bridge,,23.828166,90.5633611,625.0,A,10.4
1718,N105,1001718,bridge,,23.8305827,90.5622222,309.000000000001,A,6.2
1719,N105,1001719,link,,23.8309438,90.5620556,65.99999999999895,,
1720,N105,1001720,bridge,,23.8381108,90.5593056,880.0000000000025,A,6.25
1721,N105,1001721,link,,23.8383886,90.5585833,119.99999999999744,,
1722,N105,1001722,bridge,,23.8382219,90.5550278,365.99999999999966,A,4.6
1723,N105,1001723,bridge,,23.8381941,90.5515556,363.00000000000307,A,6.25
1724,N105,1001724,bridge,,23.8374163,90.5491663,270.99999999999727,A,4.5
1725,N105,1001725,link,,23.8344997,90.5419163,812.0000000000011,,
1726,N105,1001726,link,,23.8346386,90.5406386,131.00000000000023,,
1727,N105,1001727,bridge,,23.8350552,90.5400552,56.99999999999861,A,4.5
1728,N105,1001728,bridge,,23.8392774,90.5362219,621.0000000000023,A,6.25
1729,N105,1001729,link,,23.8446386,90.5313049,780.9999999999989,,
1730,N105,1001730,bridge,,23.8465274,90.5295271,682.9999999999998,A,6.25
1731,N105,1001731,link,,23.8515,90.5250827,310.99999999999994,,
1732,N105,1001732,link,,23.8584167,90.5189716,1007.0000000000015,,
1733,N105,1001733,bridge,,23.8602222,90.5179438,230.00000000000043,A,6.25
1734,N105,1001734,bridge,,23.86225,90.5167493,256.9999999999979,A,6.25
1735,N105,1001735,link,,23.8663333,90.5143611,513.0000000000017,,
1736,N105,1001736,bridge,,23.8680271,90.5120556,303.0000000000008,A,6.25
1737,N105,1001737,bridge,,23.8692493,90.51025,228.9999999999992,A,6.25
1738,N105,1001738,bridge,,23.871416,90.5068056,27.999999999998693,A,6.25
1739,N105,1001739,link,,23.8715271,90.5066111,440.00000000000125,,
1740,N105,1001740,link,,23.8795271,90.5024167,1033.9999999999989,,
1741,N105,1001741,bridge,,23.8796938,90.5023611,19.999999999999574,A,4.5
1742,N105,1001742,bridge,,23.8854719,90.4979997,839.9999999999999,A,4.5
1743,N105,1001743,link,,23.885501909259258,90.49766961975308,35.00000000000014,,
1744,N105,1001744,link,,23.8856108,90.4964719,126.99999999999889,,
1745,N105,1001745,bridge,,23.8859163,90.4924441,413.0000000000002,A,4.5
1746,N105,1001746,link,,23.8868608,90.4867219,586.000000000002,,
1747,N105,1001747,link,,23.8939441,90.4831938,1000.0,,
1748,N105,1001748,link,,23.8984997,90.4815271,550.0000000000007,,
1749,N105,1001749,bridge,,23.899083,90.4813049,78.99999999999707,A,6.25
1750,N105,1001750,link,,23.899083,90.4824993,181.00000000000094,,
1751,N105,1001751,link,,23.901812425855518,90.48089390836502,190.00000000000128,,
1752,N105,1001752,bridge,,23.9028611,90.4802771,73.0000000000004,A,4.5
1753,N105,1001753,bridge,,23.9069167,90.4788882,474.99999999999784,A,1.0
1754,N105,1001754,link,,23.9101944,90.4753327,545.0000000000017,,
1755,N105,1001755,bridge,,23.9117222,90.4734716,258.0000000000027,A,3.4
1756,N105,1001756,bridge,,23.9139722,90.4703604,245.9999999999951,A,6.25
1757,N105,1001757,bridge,,23.9165833,90.4689438,496.0000000000022,A,6.25
1758,N105,1001758,link,,23.9178604,90.4685549,152.00000000000102,,
1759,N105,1001759,bridge,,23.921416,90.4645278,607.999999999997,A,6.25
1760,N105,1001760,link,,23.9225827,90.4620833,280.00000000000114,,
1761,N105,1001761,bridge,,23.9240549,90.4591944,329.9999999999983,A,5.0
1762,N105,1001762,link,,23.9277771,90.4543611,670.0000000000017,,
1763,N105,1001763,link,,23.9279716,90.4543611,26.000000000003354,,
1764,N105,1001764,link,,23.9298327,90.4530278,262.9999999999981,,
1765,N105,1001765,link,,23.9338886,90.4475274,737.0000000000018,,
1766,N105,1001766,bridge,,23.9340274,90.4473052,30.999999999998806,A,4.5
1767,N105,1001767,bridge,,23.936333,90.4440552,421.99999999999704,A,6.25
1768,N105,1001768,bridge,,23.9383608,90.4414163,225.00000000000142,A,6.25
1769,N105,1001769,link,,23.9395552,90.4401663,307.00000000000216,,
1770,N105,1001770,bridge,,23.9426108,90.4361663,412.9999999999967,A,6.25
1771,N105,1001771,link,,23.9447497,90.4322493,587.0000000000033,,
1772,N105,1001772,bridge,,23.946333,90.4287493,282.99999999999415,A,7.0
1773,N105,1001773,link,,23.9484719,90.4233327,717.0000000000059,,
1774,N105,1001774,link,,23.9496663,90.4143889,923.9999999999995,,
1775,N105,1001775,link,,23.9499163,90.4136667,76.00000000000051,,
1776,N105,1001776,bridge,,23.95075,90.4105278,335.9999999999985,A,6.25
1777,N105,1001777,link,,23.9522222,90.4043889,564.0,,
1778,N105,1001778,bridge,,23.95225,90.4038889,134.00000000000034,A,3.0
1779,N105,1001779,bridge,,23.9563611,90.40125,512.0000000000005,A,3.0
1780,N105,1001780,link,,23.9660278,90.3989163,454.0000000000006,,
1781,N105,1001781,link,,23.9684993,90.3978608,1000.0,,
1782,N105,1001782,bridge,,23.970166,90.3972497,201.0000000000005,A,6.25
1783,N105,1001783,link,,23.971416,90.3968052,148.9999999999938,,
1784,N105,1001784,bridge,,23.9736104,90.3940274,283.00000000000125,A,6.25
1785,N105,1001785,link,,23.9744993,90.3916108,367.00000000000443,,
1786,N105,1001786,bridge,,23.9751104,90.3900552,73.0000000000004,A,6.25
1787,N105,1001787,bridge,,23.9761104,90.3873608,299.99999999999716,A,6.25
1788,N105,1001788,bridge,,23.9772493,90.3843886,299.99999999999716,A,6.25
1789,N105,1001789,link,,23.9769716,90.382166,327.0000000000053,,
1790,N105,1001790,link,,23.9774993,90.3805549,117.999999999995,,
1791,N105,1001791,bridge,,23.9774438,90.3781104,225.00000000000142,A,6.25
1792,N105,1001792,bridge,,23.9773604,90.3751938,340.0000000000034,A,6.25
1793,N105,1001793,bridge,,23.9776382,90.372166,239.99999999999488,A,6.25
1794,N105,1001794,link,,23.9774993,90.3726382,56.00000000000449,,
1795,N105,1001795,bridge,,23.9826382,90.3669993,783.9999999999989,A,6.25
1796,N105,1001796,bridge,,23.986583,90.3625,621.9999999999999,A,6.25
1797,N105,1001797,sourcesink,SoSi4,23.9895274,90.3582222,604.9999999999968,,
1798,N106,1000553,intersection,,22.3935552,91.8215827,,,
1799,N106,1001799,bridge,,22.3974997,91.8200271,480.0,C,2.1
1800,N106,1001800,bridge,,22.3990552,91.8198049,168.00000000000003,A,3.0
1801,N106,1001801,bridge,,22.4004722,91.8193604,173.99999999999994,C,2.1
1802,N106,1001802,link,,22.4020556,91.8191104,178.00000000000006,,
1803,N106,1001803,bridge,,22.4049722,91.8188882,328.00000000000006,A,3.0
1804,N106,1001804,bridge,,22.4060278,91.818666,117.0,A,3.0
1805,N106,1001805,link,,22.4108056,91.8182493,554.9999999999999,,
1806,N106,1001806,bridge,,22.4121667,91.8185549,156.00000000000014,A,12.3
1807,N106,1001807,bridge,,22.4154722,91.819166,375.9999999999999,A,3.0
1808,N106,1001808,link,,22.4156389,91.819166,21.999999999999797,,
1809,N106,1001809,link,,22.4196104,91.8197216,446.00000000000017,,
1810,N106,1001810,bridge,,22.4223882,91.8200271,317.00000000000017,A,4.0
1811,N106,1001811,bridge,,22.4244438,91.8197771,234.9999999999999,C,3.3
1812,N106,1001812,link,,22.428916,91.819666,497.9999999999998,,
1813,N106,1001813,bridge,,22.4309993,91.8199993,242.0,C,4.5
1814,N106,1001814,bridge,,22.4368608,91.8203327,656.0000000000006,A,3.0
1815,N106,1001815,link,,22.4377497,91.8204993,101.99999999999943,,
1816,N106,1001816,bridge,,22.4382497,91.8206104,57.000000000000384,A,3.0
1817,N106,1001817,bridge,,22.4444441,91.8190549,726.9999999999994,A,3.0
1818,N106,1001818,link,,22.4464441,91.8185549,230.00000000000043,,
1819,N106,1001819,bridge,,22.4515,91.8175827,578.0000000000003,C,8.8
1820,N106,1001820,bridge,,22.4535833,91.8173049,239.99999999999932,C,6.0
1821,N106,1001821,link,,22.45525,91.817166,182.0000000000004,,
1822,N106,1001822,bridge,,22.4555,91.8171382,32.00000000000003,A,8.0
1823,N106,1001823,bridge,,22.45725,91.8168882,197.99999999999952,A,8.2
1824,N106,1001824,bridge,,22.4624722,91.8166111,588.0000000000001,A,3.0
1825,N106,1001825,link,,22.4640556,91.8165278,182.0000000000004,,
1826,N106,1001826,bridge,,22.4658611,91.8163889,207.00000000000074,B,9.4
1827,N106,1001827,bridge,,22.4710827,91.8151389,609.0,A,3.0
1828,N106,1001828,link,,22.4711938,91.8151111,14.999999999998792,,
1829,N106,1001829,link,,22.472666,91.8148056,169.00000000000048,,
1830,N106,1001830,bridge,,22.4786104,91.8131667,692.0000000000002,A,10.2
1831,N106,1001831,link,,22.4809438,91.8115278,352.00000000000034,,
1832,N106,1001832,link,,22.4889441,91.8079444,1000.0,,
1833,N106,1001833,bridge,,22.4901108,91.8079444,131.00000000000023,A,3.0
1834,N106,1001834,bridge,,22.496083,91.8074444,678.9999999999985,A,3.0
1835,N106,1001835,link,,22.4977497,91.8071667,190.00000000000128,,
1836,N106,1001836,link,,22.4984441,91.8070833,83.99999999999963,,
1837,N106,1001837,link,,22.5031667,91.8147222,1028.0000000000005,,
1838,N106,1001838,bridge,,22.5037778,91.8178327,331.999999999999,A,3.0
1839,N106,1001839,bridge,,22.5033333,91.8228882,530.0000000000011,A,3.0
1840,N106,1001840,link,,22.5032778,91.8235549,66.9999999999984,,
1841,N106,1001841,bridge,,22.5046111,91.8265549,258.0000000000009,A,3.0
1842,N106,1001842,link,,22.5048889,91.8271104,157.00000000000003,,
1843,N106,1001843,link,,22.5071389,91.8323604,593.9999999999994,,
1844,N106,1001844,bridge,,22.5073056,91.8328604,57.000000000000384,C,63.86
1845,N106,1001845,link,,22.5074167,91.8331938,48.00000000000004,,
1846,N106,1001846,bridge,,22.5079167,91.834333,121.00000000000044,A,3.0
1847,N106,1001847,link,,22.5108611,91.8411386,774.0000000000009,,
1848,N106,1001848,bridge,,22.5109167,91.8414163,32.9999999999977,C,34.2
1849,N106,1001849,bridge,,22.5137222,91.8453608,577.9999999999994,A,3.0
1850,N106,1001850,link,,22.5146389,91.8454163,103.00000000000153,,
1851,N106,1001851,link,,22.5151111,91.8455274,56.00000000000094,,
1852,N106,1001852,bridge,,22.5160556,91.8481663,324.9999999999993,C,37.3
1853,N106,1001853,link,,22.5162222,91.8532778,535.0000000000001,,
1854,N106,1001854,bridge,,22.5162222,91.8545278,140.99999999999824,C,100.9
1855,N106,1001855,link,,22.51625,91.8547778,27.000000000001023,,
1856,N106,1001856,bridge,,22.51876206875,91.86058128557691,666.0000000000003,A,3.0
1857,N106,1001857,link,,22.5193882,91.8620278,166.00000000000037,,
1858,N106,1001858,bridge,,22.5198882,91.8632222,132.99999999999912,C,22.7
1859,N106,1001859,bridge,,22.5213604,91.866916,228.9999999999992,A,3.0
1860,N106,1001860,link,,22.5217771,91.8681104,171.00000000000293,,
1861,N106,1001861,link,,22.5223327,91.8689438,258.9999999999968,,
1862,N106,1001862,bridge,,22.5230271,91.8700827,143.00000000000068,A,12.4
1863,N106,1001863,bridge,,22.5262216,91.8726938,449.0000000000016,A,3.0
1864,N106,1001864,link,,22.5264993,91.8728604,39.99999999999915,,
1865,N106,1001865,link,,22.5283882,91.8760271,410.0000000000001,,
1866,N106,1001866,bridge,,22.5288604,91.8781382,228.00000000000153,A,3.0
1867,N106,1001867,link,,22.5288882,91.878416,27.999999999998693,,
1868,N106,1001868,link,,22.5308049,91.8848052,690.999999999999,,
1869,N106,1001869,bridge,,22.5322771,91.8896386,530.0000000000011,C,24.69
1870,N106,1001870,link,,22.5322771,91.8898886,30.000000000001137,,
1871,N106,1001871,bridge,,22.5325549,91.8921386,237.99999999999955,A,3.0
1872,N106,1001872,link,,22.5327771,91.8941108,201.99999999999818,,
1873,N106,1001873,bridge,,22.5328049,91.8944997,39.00000000000148,A,3.0
1874,N106,1001874,bridge,,22.533333,91.8980552,373.00000000000114,B,23.3
1875,N106,1001875,bridge,,22.5334997,91.8993608,140.99999999999824,C,4.3
1876,N106,1001876,link,,22.5335274,91.8995552,19.999999999999574,,
1877,N106,1001877,bridge,,22.5342219,91.9019167,257.0000000000015,A,3.0
1878,N106,1001878,link,,22.5342497,91.9021667,25.9999999999998,,
1879,N106,1001879,link,,22.5343052,91.9025833,44.00000000000048,,
1880,N106,1001880,bridge,,22.5349163,91.9058611,340.9999999999975,A,3.0
1881,N106,1001881,link,,22.5349719,91.9103611,487.0000000000019,,
1882,N106,1001882,link,,22.5350552,91.9116944,160.9999999999978,,
1883,N106,1001883,link,,22.5349997,91.91325,165.0000000000027,,
1884,N106,1001884,bridge,,22.5349441,91.9155556,243.99999999999977,A,9.4
1885,N106,1001885,bridge,,22.5348608,91.9183327,283.9999999999989,A,3.0
1886,N106,1001886,link,,22.5347219,91.9194716,126.99999999999889,,
1887,N106,1001887,link,,22.535333,91.9229716,373.00000000000114,,
1888,N106,1001888,bridge,,22.5354997,91.9238049,85.00000000000085,A,3.0
1889,N106,1001889,bridge,,22.5358886,91.927416,375.99999999999767,A,3.0
1890,N106,1001890,bridge,,22.5359163,91.9287216,143.00000000000068,C,12.2
1891,N106,1001891,link,,22.5359997,91.9299438,117.00000000000088,,
1892,N106,1001892,bridge,,22.5369719,91.9355274,582.0000000000007,C,6.0
1893,N106,1001893,link,,22.5377774,91.9389163,361.9999999999983,,
1894,N106,1001894,link,,22.5381108,91.9455552,688.0000000000024,,
1895,N106,1001895,link,,22.5395552,91.9513056,616.9999999999973,,
1896,N106,1001896,bridge,,22.5386941,91.9559722,518.0000000000007,A,3.0
1897,N106,1001897,link,,22.5386663,91.9561389,15.000000000000568,,
1898,N106,1001898,link,,22.5386663,91.9565556,48.99999999999949,,
1899,N106,1001899,bridge,,22.5386108,91.9566389,13.999999999999346,A,3.0
1900,N106,1001900,link,,22.5385552,91.9651111,867.0000000000009,,
1901,N106,1001901,bridge,,22.538333,91.9667216,163.00000000000026,A,18.0
1902,N106,1001902,link,,22.5382219,91.9688049,163.00000000000026,,
1903,N106,1001903,bridge,,22.5406108,91.9691104,387.9999999999981,A,11.7
1904,N106,1001904,link,,22.5406108,91.9692771,19.000000000001904,,
1905,N106,1001905,link,,22.5411108,91.9718049,266.99999999999943,,
1906,N106,1001906,bridge,,22.5412497,91.973166,163.00000000000026,C,6.0
1907,N106,1001907,bridge,,22.5413886,91.9742216,100.00000000000142,A,4.5
1908,N106,1001908,link,,22.5413886,91.9742493,6.000000000000227,,
1909,N106,1001909,bridge,,22.5417219,91.9755549,141.99999999999946,A,3.0
1910,N106,1001910,bridge,,22.5421108,91.976416,100.99999999999909,A,3.0
1911,N106,1001911,bridge,,22.5418052,91.977166,83.99999999999963,C,5.2
1912,N106,1001912,bridge,,22.5404997,91.9781104,181.00000000000094,B,5.3
1913,N106,1001913,bridge,,22.5394441,91.9801938,251.9999999999989,D,2.0
1914,N106,1001914,bridge,,22.5389719,91.9820271,240.99999999999966,A,3.0
1915,N106,1001915,link,,22.539083,91.9822493,30.000000000001137,,
1916,N106,1001916,bridge,,22.5396108,91.9833049,133.00000000000267,A,3.0
1917,N106,1001917,bridge,,22.5404163,91.9842774,154.99999999999403,A,3.0
1918,N106,1001918,bridge,,22.542083,91.9851941,215.0000000000034,A,1.5
1919,N106,1001919,bridge,,22.5429719,91.9854163,112.00000000000188,A,3.0
1920,N106,1001920,bridge,,22.5443886,91.9855552,161.99999999999903,A,6.0
1921,N106,1001921,link,,22.5459997,91.9871108,245.9999999999951,,
1922,N106,1001922,bridge,,22.5464441,91.987583,73.0000000000004,A,12.3
1923,N106,1001923,bridge,,22.5468052,91.9886941,144.00000000000546,A,3.0
1924,N106,1001924,bridge,,22.5464441,91.9896941,113.99999999999721,A,3.0
1925,N106,1001925,bridge,,22.5450552,91.9926941,349.00000000000375,A,3.0
1926,N106,1001926,bridge,,22.545249035185183,91.99390279907408,132.99999999999557,A,3.0
1927,N106,1001927,bridge,,22.5455274,91.9956386,191.0000000000025,A,3.0
1928,N106,1001928,bridge,,22.5456108,91.9959163,28.999999999996362,A,3.0
1929,N106,1001929,link,,22.5457497,91.9966386,74.00000000000517,,
1930,N106,1001930,bridge,,22.5458886,91.9983608,193.9999999999955,A,4.5
1931,N106,1001931,bridge,,22.5454719,92.0003333,228.00000000000153,B,4.4
1932,N106,1001932,bridge,,22.5455274,92.0050278,84.00000000000318,A,1.8
1933,N106,1001933,link,,22.5453052,92.0053611,493.9999999999998,,
1934,N106,1001934,bridge,,22.5439719,92.0088611,402.9999999999987,A,3.0
1935,N106,1001935,bridge,,22.5439163,92.0099167,106.99999999999932,A,3.0
1936,N106,1001936,link,,22.5479441,92.0118611,536.0000000000014,,
1937,N106,1001937,bridge,,22.5481941,92.012,33.99999999999892,A,5.0
1938,N106,1001938,bridge,,22.549833,92.0133056,232.999999999997,D,2.2
1939,N106,1001939,link,,22.5524444,92.0162222,423.0000000000018,,
1940,N106,1001940,bridge,,22.5526389,92.0165278,39.00000000000148,A,3.0
1941,N106,1001941,link,,22.5527778,92.0167493,28.999999999996362,,
1942,N106,1001942,link,,22.5529444,92.0174438,85.00000000000085,,
1943,N106,1001943,bridge,,22.5530278,92.0179716,56.00000000000449,A,1.9
1944,N106,1001944,bridge,,22.5541667,92.0198604,244.99999999999744,A,3.0
1945,N106,1001945,bridge,,22.5552778,92.0236382,381.9999999999979,A,3.0
1946,N106,1001946,link,,22.5559167,92.0266938,368.0000000000021,,
1947,N106,1001947,bridge,,22.5585278,92.0325827,682.9999999999998,A,4.5
1948,N106,1001948,link,,22.5597778,92.0346108,271.99999999999847,,
1949,N106,1001949,bridge,,22.5611111,92.0359997,230.00000000000398,C,128.25
1950,N106,1001950,bridge,,22.5638611,92.0381386,400.99999999999625,A,3.0
1951,N106,1001951,link,,22.5683882,92.0397774,548.9999999999995,,
1952,N106,1001952,bridge,,22.569666,92.0404997,170.0000000000017,A,3.0
1953,N106,1001953,link,,22.5707771,92.0409163,133.00000000000267,,
1954,N106,1001954,bridge,,22.5746938,92.0427497,471.9999999999942,A,9.4
1955,N106,1001955,link,,22.5758049,92.0435552,165.00000000000625,,
1956,N106,1001956,bridge,,22.5762493,92.0440274,79.9999999999983,A,1.5
1957,N106,1001957,link,,22.5774993,92.0454719,216.00000000000108,,
1958,N106,1001958,bridge,,22.5798049,92.0476663,360.9999999999971,A,3.0
1959,N106,1001959,bridge,,22.5807493,92.0488052,162.9999999999967,A,3.0
1960,N106,1001960,link,,22.5815827,92.0501389,175.00000000000426,,
1961,N106,1001961,bridge,,22.5839441,92.0558611,661.9999999999991,A,11.2
1962,N106,1001962,link,,22.5852774,92.0595833,415.9999999999968,,
1963,N106,1001963,bridge,,22.5869163,92.0629722,398.00000000000324,A,14.9
1964,N106,1001964,link,,22.5900274,92.0690827,719.9999999999989,,
1965,N106,1001965,bridge,,22.5935552,92.0714716,521.9999999999984,A,3.0
1966,N106,1001966,link,,22.5935274,92.0716382,18.000000000000682,,
1967,N106,1001967,link,,22.5942497,92.0758049,460.00000000000085,,
1968,N106,1001968,bridge,,22.5943052,92.0758604,15.000000000000568,A,3.0
1969,N106,1001969,bridge,,22.5969997,92.0788604,435.0000000000023,A,3.0
1970,N106,1001970,bridge,,22.5981108,92.0808604,251.99999999999534,A,3.0
1971,N106,1001971,link,,22.5986386,92.0836386,298.0000000000018,,
1972,N106,1001972,link,,22.6033611,92.0904719,920.9999999999993,,
1973,N106,1001973,link,,22.6078611,92.0956386,1091.0000000000011,,
1974,N106,1001974,link,,22.6088889,92.0964719,146.99999999999847,,
1975,N106,1001975,bridge,,22.6094444,92.0973886,121.99999999999989,A,1.0
1976,N106,1001976,link,,22.6122222,92.1019722,636.0000000000027,,
1977,N106,1001977,bridge,,22.6188049,92.1027778,728.0000000000016,C,3.0
1978,N106,1001978,bridge,,22.6192493,92.1031944,242.999999999995,A,1.5
1979,N106,1001979,link,,22.6203604,92.1038056,134.00000000000034,,
1980,N106,1001980,bridge,,22.6221104,92.1066111,376.0000000000048,A,1.0
1981,N106,1001981,bridge,,22.622916,92.1081111,170.99999999999937,A,1.0
1982,N106,1001982,link,,22.6240827,92.1106667,366.9999999999973,,
1983,N106,1001983,bridge,,22.6267216,92.1125278,283.9999999999989,A,3.0
1984,N106,1001984,bridge,,22.6277771,92.1130833,205.0000000000054,B,2.0
1985,N106,1001985,bridge,,22.6287216,92.1128056,126.99999999999534,A,1.2
1986,N106,1001986,bridge,,22.6294993,92.1128056,88.99999999999864,A,3.0
1987,N106,1001987,bridge,,22.6314438,92.1136667,269.00000000000546,A,3.0
1988,N106,1001988,link,,22.6320549,92.1146389,123.99999999999523,,
1989,N106,1001989,bridge,,22.6378608,92.1161944,757.000000000005,A,3.0
1990,N106,1001990,link,,22.6393608,92.1153056,198.99999999999807,,
1991,N106,1001991,bridge,,22.6400552,92.1198604,699.9999999999957,A,2.0
1992,N106,1001992,link,,22.6411663,92.1224716,360.00000000000654,,
1993,N106,1001993,bridge,,22.6412497,92.1224993,16.999999999995907,A,3.0
1994,N106,1001994,link,,22.6446108,92.1289716,1021.9999999999984,,
1995,N106,1001995,link,,22.6461941,92.1339441,928.0000000000043,,
1996,N106,1001996,bridge,,22.6474163,92.1364163,318.9999999999955,A,3.0
1997,N106,1001997,link,,22.6480552,92.136833,86.00000000000563,,
1998,N106,1001998,link,,22.6488886,92.1379997,160.99999999999426,,
1999,N106,1001999,link,,22.6510833,92.1412497,476.0000000000062,,
2000,N106,1002000,link,,22.654,92.1470274,1000.0,,
2001,N106,1002001,link,,22.6584167,92.1513611,825.9999999999934,,
2002,N106,1002002,link,,22.6631389,92.1578889,1010.0000000000051,,
2003,N106,1002003,link,,22.6612778,92.1665833,1000.0,,
2004,N106,1002004,link,,22.6574444,92.1738604,1000.0,,
2005,N106,1002005,link,,22.6522778,92.1796382,1009.999999999998,,
2006,N106,1002006,link,,22.647083,92.1852219,1000.0,,
2007,N106,1002007,link,,22.6463052,92.1926663,900.0000000000057,,
2008,N106,1002008,link,,22.6454441,92.1974163,899.9999999999915,,
2009,N106,1002009,sourcesink,SoSi5,22.6485274,92.2018333,424.99999999999716,,
2010,N2,1000017,intersection,,23.7059167,90.5214438,,,
2011,N2,1002011,link,,23.7068889,90.5204716,166.0,,
2012,N2,1002012,link,,23.7151389,90.5168327,999.9999999999999,,
2013,N2,1002013,bridge,,23.7182771,90.5156944,370.0000000000001,B,36.5
2014,N2,1002014,link,,23.7186104,90.5155556,40.000000000000036,,
2015,N2,1002015,link,,23.723666,90.5136667,589.9999999999999,,
2016,N2,1002016,link,,23.7249438,90.5134167,147.00000000000023,,
2017,N2,1002017,link,,23.7310549,90.5187493,863.0,,
2018,N2,1002018,link,,23.7386663,90.523916,1000.0,,
2019,N2,1002019,link,,23.7431108,90.5322493,1000.0,,
2020,N2,1002020,link,,23.7466386,90.5402774,899.9999999999994,,
2021,N2,1002021,link,,23.7471941,90.5410552,110.00000000000031,,
2022,N2,1002022,link,,23.7551111,90.5453608,1000.0,,
2023,N2,1002023,link,,23.7630278,90.5503889,1000.0,,
2024,N2,1002024,link,,23.769666,90.5566389,1000.0,,
2025,N2,1002025,link,,23.7774716,90.5616667,1009.9999999999998,,
2026,N2,1002026,link,,23.7848052,90.5650556,915.0000000000009,,
2027,N2,1002027,link,,23.7849719,90.5660278,84.99999999999908,,
2028,N2,1002028,link,,23.785333,90.5685549,268.0000000000007,,
2029,N2,1002029,bridge,,23.7853886,90.5688882,12.000000000000455,A,3.9
2030,N2,1002030,link,,23.7853886,90.5691104,40.99999999999859,,
2031,N2,1002031,link,,23.7856663,90.5705827,460.00000000000085,,
2032,N2,1002032,bridge,,23.7891108,90.5741104,214.0000000000004,A,3.9
2033,N2,1002033,link,,23.7892497,90.5742771,19.999999999999574,,
2034,N2,1002034,link,,23.7966941,90.5798049,1000.0,,
2035,N2,1002035,bridge,,23.7977219,90.5808882,161.99999999999903,B,4.9
2036,N2,1002036,link,,23.8035833,90.5860552,838.0000000000009,,
2037,N2,1002037,bridge,,23.8044167,90.5869163,131.99999999999966,B,3.5
